198855972730,2017-03-21 07:17:39 UTC,23.0,40.0,0
198855972730,2017-03-21 07:30:34 UTC,18.0,11.0,0
198855972730,2017-03-21 07:31:31 UTC,30.0,27.0,0
198855972730,2017-03-21 07:32:05 UTC,27.0,33.0,0
198855972730,2017-03-21 07:43:32 UTC,28.0,39.0,0
870452093993,2017-03-20 16:34:47 UTC,23.0,39.0,0
870452093993,2017-03-20 16:40:45 UTC,29.0,36.0,0
3047549381152,2017-03-17 08:04:07 UTC,17.0,28.0,0
3047549381152,2017-03-17 08:20:13 UTC,18.0,7.0,0
3047549381152,2017-03-17 08:25:31 UTC,0.0,12.0,0
3047549381152,2017-03-17 08:28:24 UTC,0.0,25.0,0
3047549381152,2017-03-17 08:30:46 UTC,9.0,8.0,0
3047549381152,2017-03-17 08:47:22 UTC,1.0,17.0,0
4705269295517,2017-03-21 12:17:28 UTC,37.0,25.0,0
4705269295517,2017-03-21 12:19:22 UTC,22.0,26.0,0
4705269295517,2017-03-21 12:20:13 UTC,17.0,5.0,0
4705269295517,2017-03-21 12:22:44 UTC,20.0,15.0,0
5118990398728,2017-03-21 07:03:49 UTC,16.0,35.0,0
5118990398728,2017-03-21 07:04:19 UTC,21.0,38.0,0
5118990398728,2017-03-21 07:08:35 UTC,35.0,40.0,0
5118990398728,2017-03-21 07:10:35 UTC,25.0,39.0,0
5118990668711,2017-03-21 08:58:54 UTC,21.0,40.0,0
5118990668711,2017-03-21 08:59:54 UTC,27.0,1.0,0
5118990668711,2017-03-21 09:02:41 UTC,14.0,34.0,0
5118990668711,2017-03-21 09:03:36 UTC,12.0,31.0,0
5118990668711,2017-03-21 09:04:14 UTC,12.0,26.0,0
5118990668711,2017-03-21 09:05:16 UTC,18.0,34.0,0
5118990668711,2017-03-21 09:06:09 UTC,20.0,29.0,0
5118990668711,2017-03-21 09:07:09 UTC,8.0,18.0,0
5118990668711,2017-03-21 09:08:32 UTC,14.0,31.0,0
5118990668711,2017-03-21 09:09:52 UTC,21.0,32.0,0
5118990668711,2017-03-21 09:10:37 UTC,18.0,31.0,0
5118990668711,2017-03-21 09:12:48 UTC,38.0,33.0,0
5118990668711,2017-03-21 09:15:17 UTC,4.0,23.0,0
5118990668711,2017-03-21 09:16:48 UTC,6.0,29.0,0
5118990668711,2017-03-21 09:17:09 UTC,26.0,13.0,0
5118990668711,2017-03-21 09:19:02 UTC,30.0,39.0,0
5118990668711,2017-03-21 09:20:00 UTC,34.0,35.0,0
9093670880160,2017-03-22 09:38:07 UTC,13.0,17.0,0
9093670880160,2017-03-22 09:44:24 UTC,42.0,16.0,0
9093670880160,2017-03-22 09:48:22 UTC,34.0,39.0,0
9577721623285,2017-03-21 10:52:22 UTC,46.0,5.0,0
9577721623285,2017-03-21 11:05:37 UTC,30.0,15.0,0
9577721623285,2017-03-21 11:07:47 UTC,20.0,7.0,0
9577721623285,2017-03-21 11:12:53 UTC,53.0,16.0,0
9577721623285,2017-03-21 11:17:13 UTC,13.0,5.0,0
9577721623285,2017-03-22 08:32:10 UTC,16.0,5.0,1
9577721623285,2017-03-22 08:38:11 UTC,20.0,18.0,1
9577721623285,2017-03-22 08:51:30 UTC,27.0,36.0,1
11622626926156,2017-03-16 13:18:56 UTC,20.0,9.0,0
11622626926156,2017-03-16 13:20:05 UTC,21.0,4.0,0
11622626926156,2017-03-16 13:25:52 UTC,8.0,6.0,0
11622626926156,2017-03-16 13:30:51 UTC,10.0,33.0,0
13227846953438,2017-03-17 07:35:58 UTC,29.0,32.0,0
13227846953438,2017-03-17 07:48:05 UTC,39.0,34.0,0
13227860560646,2017-03-20 10:57:28 UTC,3.0,22.0,0
13227860560646,2017-03-20 11:06:22 UTC,27.0,34.0,0
13227860560646,2017-03-20 11:13:26 UTC,38.0,32.0,0
13227860560646,2017-03-22 09:25:31 UTC,16.0,11.0,1
13227860560646,2017-03-22 09:35:00 UTC,26.0,33.0,1
13227860560646,2017-03-22 09:36:50 UTC,35.0,38.0,1
13227860560646,2017-03-22 09:39:19 UTC,41.0,38.0,1
13240858014168,2017-03-17 09:45:02 UTC,27.0,23.0,0
13240858014168,2017-03-17 09:46:06 UTC,10.0,21.0,0
13240858014168,2017-03-17 09:47:06 UTC,34.0,25.0,0
13240858014168,2017-03-17 09:48:06 UTC,19.0,16.0,0
13240858014168,2017-03-17 09:50:25 UTC,16.0,30.0,0
13240858014168,2017-03-17 09:51:36 UTC,22.0,39.0,0
13240858014168,2017-03-17 09:53:06 UTC,23.0,14.0,0
13240858014168,2017-03-17 09:54:18 UTC,10.0,31.0,0
13240858014168,2017-03-17 09:56:38 UTC,52.0,39.0,0
13281997842234,2017-03-17 09:30:27 UTC,18.0,23.0,0
13281997842234,2017-03-17 09:31:49 UTC,16.0,10.0,0
13281997842234,2017-03-17 09:34:18 UTC,30.0,38.0,0
13281997842234,2017-03-17 09:36:26 UTC,19.0,26.0,0
13281997842234,2017-03-17 09:37:47 UTC,54.0,40.0,0
13281997842234,2017-03-17 09:38:37 UTC,39.0,32.0,0
13281997842234,2017-03-17 09:40:07 UTC,45.0,17.0,0
13281997842234,2017-03-17 09:42:23 UTC,34.0,32.0,0
13281997842234,2017-03-17 09:43:50 UTC,37.0,35.0,0
13281997842234,2017-03-17 09:49:41 UTC,27.0,31.0,0
13500065530755,2017-03-21 10:03:21 UTC,33.0,39.0,0
13500065530755,2017-03-21 10:10:35 UTC,51.0,30.0,0
13500065530755,2017-03-21 10:11:38 UTC,18.0,34.0,0
13500065530755,2017-03-21 10:12:26 UTC,26.0,31.0,0
13500065530755,2017-03-21 10:16:24 UTC,39.0,39.0,0
13500065530755,2017-03-21 10:17:52 UTC,47.0,38.0,0
13500065530755,2017-03-21 10:21:49 UTC,40.0,37.0,0
13500065530755,2017-03-21 10:24:12 UTC,30.0,39.0,0
17865034084570,2017-03-16 14:32:19 UTC,16.0,25.0,0
17865034084570,2017-03-16 14:33:24 UTC,22.0,29.0,0
17865034084570,2017-03-16 14:35:04 UTC,12.0,32.0,0
17865034084570,2017-03-16 14:37:52 UTC,35.0,16.0,0
17865034084570,2017-03-16 14:40:53 UTC,17.0,13.0,0
17865034084570,2017-03-16 14:42:23 UTC,16.0,19.0,0
17865034084570,2017-03-16 14:44:39 UTC,21.0,14.0,0
17988515583221,2017-03-20 10:13:53 UTC,14.0,26.0,0
